REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
NAmerica,PWRCTGUSANY01,2,2019.0,5.444
NAmerica,PWRCTGUSANY01,1,2020.0,5.444
NAmerica,PWRCTGUSANY01,2,2020.0,5.444
NAmerica,PWRCTGUSANY01,1,2021.0,5.444
NAmerica,PWRCTGUSANY01,2,2021.0,5.444
NAmerica,PWRCTGUSANY01,1,2022.0,5.444
NAmerica,PWRCTGUSANY01,2,2022.0,5.444
NAmerica,PWRCTGUSANY01,1,2023.0,5.444
NAmerica,PWRCTGUSANY01,2,2023.0,5.444
NAmerica,PWRCTGUSANY01,1,2024.0,5.444
NAmerica,PWRCTGUSANY01,2,2024.0,5.444
NAmerica,PWRCTGUSANY01,1,2025.0,5.444
NAmerica,PWRCTGUSANY01,2,2025.0,5.444
NAmerica,PWRCTGUSANY01,1,2026.0,5.444
NAmerica,PWRCTGUSANY01,2,2026.0,5.444
NAmerica,PWRCTGUSANY01,1,2027.0,5.444
NAmerica,PWRCTGUSANY01,2,2027.0,5.444
NAmerica,PWRCTGUSANY01,1,2028.0,5.444
NAmerica,PWRCTGUSANY01,2,2028.0,5.444
NAmerica,PWRCTGUSANY01,1,2029.0,5.444
NAmerica,PWRCTGUSANY01,2,2029.0,5.444
NAmerica,PWRCTGUSANY01,1,2030.0,5.444
NAmerica,PWRCTGUSANY01,2,2030.0,5.444
NAmerica,PWRCTGUSANY01,1,2031.0,5.444
NAmerica,PWRCTGUSANY01,2,2031.0,5.444
NAmerica,PWRCTGUSANY01,1,2032.0,5.444
NAmerica,PWRCTGUSANY01,2,2032.0,5.444
NAmerica,PWRCTGUSANY01,1,2033.0,5.444
NAmerica,PWRCTGUSANY01,2,2033.0,5.444
NAmerica,PWRCTGUSANY01,1,2034.0,5.444
NAmerica,PWRCTGUSANY01,2,2034.0,5.444
NAmerica,PWRCTGUSANY01,1,2035.0,5.444
NAmerica,PWRCTGUSANY01,2,2035.0,5.444
NAmerica,PWRCTGUSANY01,1,2036.0,5.444
NAmerica,PWRCTGUSANY01,2,2036.0,5.444
NAmerica,PWRCTGUSANY01,1,2037.0,5.444
NAmerica,PWRCTGUSANY01,2,2037.0,5.444
NAmerica,PWRCTGUSANY01,1,2038.0,5.444
NAmerica,PWRCTGUSANY01,2,2038.0,5.444
NAmerica,PWRCTGUSANY01,1,2039.0,5.444
NAmerica,PWRCTGUSANY01,2,2039.0,5.444
NAmerica,PWRCTGUSANY01,1,2040.0,5.444
NAmerica,PWRCTGUSANY01,2,2040.0,5.444
NAmerica,PWRCTGUSANY01,1,2041.0,5.444
NAmerica,PWRCTGUSANY01,2,2041.0,5.444
NAmerica,PWRCTGUSANY01,1,2042.0,5.444
NAmerica,PWRCTGUSANY01,2,2042.0,5.444
NAmerica,PWRCTGUSANY01,1,2043.0,5.444
NAmerica,PWRCTGUSANY01,2,2043.0,5.444
NAmerica,PWRCTGUSANY01,1,2044.0,5.444
NAmerica,PWRCTGUSANY01,2,2044.0,5.444
NAmerica,PWRCTGUSANY01,1,2045.0,5.444
NAmerica,PWRCTGUSANY01,2,2045.0,5.444
NAmerica,PWRCTGUSANY01,1,2046.0,5.444
NAmerica,PWRCTGUSANY01,2,2046.0,5.444
NAmerica,PWRCTGUSANY01,1,2047.0,5.444
NAmerica,PWRCTGUSANY01,2,2047.0,5.444
NAmerica,PWRCTGUSANY01,1,2048.0,5.444
NAmerica,PWRCTGUSANY01,2,2048.0,5.444
NAmerica,PWRCTGUSANY01,1,2049.0,5.444
NAmerica,PWRCTGUSANY01,2,2049.0,5.444
NAmerica,PWRCTGUSANY01,1,2050.0,5.444
NAmerica,PWRCTGUSANY01,2,2050.0,5.444
NAmerica,PWRCTGUSANE01,1,2019.0,4.919
NAmerica,PWRCTGUSANE01,2,2019.0,4.919
NAmerica,PWRCTGUSANE01,1,2020.0,4.919
NAmerica,PWRCTGUSANE01,2,2020.0,4.919
NAmerica,PWRCTGUSANE01,1,2021.0,4.919
NAmerica,PWRCTGUSANE01,2,2021.0,4.919
NAmerica,PWRCTGUSANE01,1,2022.0,4.919
NAmerica,PWRCTGUSANE01,2,2022.0,4.919
NAmerica,PWRCTGUSANE01,1,2023.0,4.919
NAmerica,PWRCTGUSANE01,2,2023.0,4.919
NAmerica,PWRCTGUSANE01,1,2024.0,4.919
NAmerica,PWRCTGUSANE01,2,2024.0,4.919
NAmerica,PWRCTGUSANE01,1,2025.0,4.919
NAmerica,PWRCTGUSANE01,2,2025.0,4.919
NAmerica,PWRCTGUSANE01,1,2026.0,4.919
NAmerica,PWRCTGUSANE01,2,2026.0,4.919
NAmerica,PWRCTGUSANE01,1,2027.0,4.919
NAmerica,PWRCTGUSANE01,2,2027.0,4.919
NAmerica,PWRCTGUSANE01,1,2028.0,4.919
NAmerica,PWRCTGUSANE01,2,2028.0,4.919
NAmerica,PWRCTGUSANE01,1,2029.0,4.919
NAmerica,PWRCTGUSANE01,2,2029.0,4.919
NAmerica,PWRCTGUSANE01,1,2030.0,4.919
NAmerica,PWRCTGUSANE01,2,2030.0,4.919
NAmerica,PWRCTGUSANE01,1,2031.0,4.919
NAmerica,PWRCTGUSANE01,2,2031.0,4.919
NAmerica,PWRCTGUSANE01,1,2032.0,4.919
NAmerica,PWRCTGUSANE01,2,2032.0,4.919
NAmerica,PWRCTGUSANE01,1,2033.0,4.919
NAmerica,PWRCTGUSANE01,2,2033.0,4.919
NAmerica,PWRCTGUSANE01,1,2034.0,4.919
NAmerica,PWRCTGUSANE01,2,2034.0,4.919
NAmerica,PWRCTGUSANE01,1,2035.0,4.919
NAmerica,PWRCTGUSANE01,2,2035.0,4.919
NAmerica,PWRCTGUSANE01,1,2036.0,4.919
NAmerica,PWRCTGUSANE01,2,2036.0,4.919
NAmerica,PWRCTGUSANE01,1,2037.0,4.919
NAmerica,PWRCTGUSANE01,2,2037.0,4.919
NAmerica,PWRCTGUSANE01,1,2038.0,4.919
NAmerica,PWRCTGUSANE01,2,2038.0,4.919
NAmerica,PWRCTGUSANE01,1,2039.0,4.919
NAmerica,PWRCTGUSANE01,2,2039.0,4.919
NAmerica,PWRCTGUSANE01,1,2040.0,4.919
NAmerica,PWRCTGUSANE01,2,2040.0,4.919
NAmerica,PWRCTGUSANE01,1,2041.0,4.919
NAmerica,PWRCTGUSANE01,2,2041.0,4.919
NAmerica,PWRCTGUSANE01,1,2042.0,4.919
NAmerica,PWRCTGUSANE01,2,2042.0,4.919
NAmerica,PWRCTGUSANE01,1,2043.0,4.919
NAmerica,PWRCTGUSANE01,2,2043.0,4.919
NAmerica,PWRCTGUSANE01,1,2044.0,4.919
NAmerica,PWRCTGUSANE01,2,2044.0,4.919
NAmerica,PWRCTGUSANE01,1,2045.0,4.919
NAmerica,PWRCTGUSANE01,2,2045.0,4.919
NAmerica,PWRCTGUSANE01,1,2046.0,4.919
NAmerica,PWRCTGUSANE01,2,2046.0,4.919
NAmerica,PWRCTGUSANE01,1,2047.0,4.919
NAmerica,PWRCTGUSANE01,2,2047.0,4.919
NAmerica,PWRCTGUSANE01,1,2048.0,4.919
NAmerica,PWRCTGUSANE01,2,2048.0,4.919
NAmerica,PWRCTGUSANE01,1,2049.0,4.919
NAmerica,PWRCTGUSANE01,2,2049.0,4.919
NAmerica,PWRCTGUSANE01,1,2050.0,4.919
NAmerica,PWRCTGUSANE01,2,2050.0,4.919
NAmerica,PWRCOAUSANW01,1,2019.0,4.929
NAmerica,PWRCOAUSANW01,2,2019.0,4.929
NAmerica,PWRCOAUSANW01,1,2020.0,4.929
NAmerica,PWRCOAUSANW01,2,2020.0,4.929
NAmerica,PWRCOAUSANW01,1,2021.0,4.929
NAmerica,PWRCOAUSANW01,2,2021.0,4.929
NAmerica,PWRCOAUSANW01,1,2022.0,4.929
NAmerica,PWRCOAUSANW01,2,2022.0,4.929
NAmerica,PWRCOAUSANW01,1,2023.0,4.929
NAmerica,PWRCOAUSANW01,2,2023.0,4.929
NAmerica,PWRCOAUSANW01,1,2024.0,4.929
NAmerica,PWRCOAUSANW01,2,2024.0,4.929
NAmerica,PWRCOAUSANW01,1,2025.0,4.929
NAmerica,PWRCOAUSANW01,2,2025.0,4.929
NAmerica,PWRCOAUSANW01,1,2026.0,4.929
NAmerica,PWRCOAUSANW01,2,2026.0,4.929
NAmerica,PWRCOAUSANW01,1,2027.0,4.929
NAmerica,PWRCOAUSANW01,2,2027.0,4.929
NAmerica,PWRCOAUSANW01,1,2028.0,4.929
NAmerica,PWRCOAUSANW01,2,2028.0,4.929
NAmerica,PWRCOAUSANW01,1,2029.0,4.929
NAmerica,PWRCOAUSANW01,2,2029.0,4.929
NAmerica,PWRCOAUSANW01,1,2030.0,4.929
NAmerica,PWRCOAUSANW01,2,2030.0,4.929
NAmerica,PWRCOAUSANW01,1,2031.0,4.929
NAmerica,PWRCOAUSANW01,2,2031.0,4.929
NAmerica,PWRCOAUSANW01,1,2032.0,4.929
NAmerica,PWRCOAUSANW01,2,2032.0,4.929
NAmerica,PWRCOAUSANW01,1,2033.0,4.929
NAmerica,PWRCOAUSANW01,2,2033.0,4.929
NAmerica,PWRCOAUSANW01,1,2034.0,4.929
NAmerica,PWRCOAUSANW01,2,2034.0,4.929
NAmerica,PWRCOAUSANW01,1,2035.0,4.929
NAmerica,PWRCOAUSANW01,2,2035.0,4.929
NAmerica,PWRCOAUSANW01,1,2036.0,4.929
NAmerica,PWRCOAUSANW01,2,2036.0,4.929
NAmerica,PWRCOAUSANW01,1,2037.0,4.929
NAmerica,PWRCOAUSANW01,2,2037.0,4.929
NAmerica,PWRCOAUSANW01,1,2038.0,4.929
NAmerica,PWRCOAUSANW01,2,2038.0,4.929
NAmerica,PWRCOAUSANW01,1,2039.0,4.929
NAmerica,PWRCOAUSANW01,2,2039.0,4.929
NAmerica,PWRCOAUSANW01,1,2040.0,4.929
NAmerica,PWRCOAUSANW01,2,2040.0,4.929
NAmerica,PWRCOAUSANW01,1,2041.0,4.929
NAmerica,PWRCOAUSANW01,2,2041.0,4.929
NAmerica,PWRCOAUSANW01,1,2042.0,4.929
NAmerica,PWRCOAUSANW01,2,2042.0,4.929
NAmerica,PWRCOAUSANW01,1,2043.0,4.929
NAmerica,PWRCOAUSANW01,2,2043.0,4.929
NAmerica,PWRCOAUSANW01,1,2044.0,4.929
NAmerica,PWRCOAUSANW01,2,2044.0,4.929
NAmerica,PWRCOAUSANW01,1,2045.0,4.929
NAmerica,PWRCOAUSANW01,2,2045.0,4.929
NAmerica,PWRCOAUSANW01,1,2046.0,4.929
NAmerica,PWRCOAUSANW01,2,2046.0,4.929
NAmerica,PWRCOAUSANW01,1,2047.0,4.929
NAmerica,PWRCOAUSANW01,2,2047.0,4.929
NAmerica,PWRCOAUSANW01,1,2048.0,4.929
NAmerica,PWRCOAUSANW01,2,2048.0,4.929
NAmerica,PWRCOAUSANW01,1,2049.0,4.929
NAmerica,PWRCOAUSANW01,2,2049.0,4.929
NAmerica,PWRCOAUSANW01,1,2050.0,4.929
NAmerica,PWRCOAUSANW01,2,2050.0,4.929
NAmerica,PWRCOAUSACA01,1,2019.0,5.695
NAmerica,PWRCOAUSACA01,2,2019.0,5.695
NAmerica,PWRCOAUSACA01,1,2020.0,5.695
NAmerica,PWRCOAUSACA01,2,2020.0,5.695
NAmerica,PWRCOAUSACA01,1,2021.0,5.695
NAmerica,PWRCOAUSACA01,2,2021.0,5.695
NAmerica,PWRCOAUSACA01,1,2022.0,5.695
NAmerica,PWRCOAUSACA01,2,2022.0,5.695
NAmerica,PWRCOAUSACA01,1,2023.0,5.695
NAmerica,PWRCOAUSACA01,2,2023.0,5.695
NAmerica,PWRCOAUSACA01,1,2024.0,5.695
NAmerica,PWRCOAUSACA01,2,2024.0,5.695
NAmerica,PWRCOAUSACA01,1,2025.0,5.695
NAmerica,PWRCOAUSACA01,2,2025.0,5.695
NAmerica,PWRCOAUSACA01,1,2026.0,5.695
NAmerica,PWRCOAUSACA01,2,2026.0,5.695
NAmerica,PWRCOAUSACA01,1,2027.0,5.695
NAmerica,PWRCOAUSACA01,2,2027.0,5.695
NAmerica,PWRCOAUSACA01,1,2028.0,5.695
NAmerica,PWRCOAUSACA01,2,2028.0,5.695
NAmerica,PWRCOAUSACA01,1,2029.0,5.695
NAmerica,PWRCOAUSACA01,2,2029.0,5.695
NAmerica,PWRCOAUSACA01,1,2030.0,5.695
NAmerica,PWRCOAUSACA01,2,2030.0,5.695
NAmerica,PWRCOAUSACA01,1,2031.0,5.695
NAmerica,PWRCOAUSACA01,2,2031.0,5.695
NAmerica,PWRCOAUSACA01,1,2032.0,5.695
NAmerica,PWRCOAUSACA01,2,2032.0,5.695
NAmerica,PWRCOAUSACA01,1,2033.0,5.695
NAmerica,PWRCOAUSACA01,2,2033.0,5.695
NAmerica,PWRCOAUSACA01,1,2034.0,5.695
NAmerica,PWRCOAUSACA01,2,2034.0,5.695
NAmerica,PWRCOAUSACA01,1,2035.0,5.695
NAmerica,PWRCOAUSACA01,2,2035.0,5.695
NAmerica,PWRCOAUSACA01,1,2036.0,5.695
NAmerica,PWRCOAUSACA01,2,2036.0,5.695
NAmerica,PWRCOAUSACA01,1,2037.0,5.695
NAmerica,PWRCOAUSACA01,2,2037.0,5.695
NAmerica,PWRCOAUSACA01,1,2038.0,5.695
NAmerica,PWRCOAUSACA01,2,2038.0,5.695
NAmerica,PWRCOAUSACA01,1,2039.0,5.695
NAmerica,PWRCOAUSACA01,2,2039.0,5.695
NAmerica,PWRCOAUSACA01,1,2040.0,5.695
NAmerica,PWRCOAUSACA01,2,2040.0,5.695
NAmerica,PWRCOAUSACA01,1,2041.0,5.695
NAmerica,PWRCOAUSACA01,2,2041.0,5.695
NAmerica,PWRCOAUSACA01,1,2042.0,5.695
NAmerica,PWRCOAUSACA01,2,2042.0,5.695
NAmerica,PWRCOAUSACA01,1,2043.0,5.695
NAmerica,PWRCOAUSACA01,2,2043.0,5.695
NAmerica,PWRCOAUSACA01,1,2044.0,5.695
NAmerica,PWRCOAUSACA01,2,2044.0,5.695
NAmerica,PWRCOAUSACA01,1,2045.0,5.695
NAmerica,PWRCOAUSACA01,2,2045.0,5.695
NAmerica,PWRCOAUSACA01,1,2046.0,5.695
NAmerica,PWRCOAUSACA01,2,2046.0,5.695
NAmerica,PWRCOAUSACA01,1,2047.0,5.695
NAmerica,PWRCOAUSACA01,2,2047.0,5.695
NAmerica,PWRCOAUSACA01,1,2048.0,5.695
NAmerica,PWRCOAUSACA01,2,2048.0,5.695
NAmerica,PWRCOAUSACA01,1,2049.0,5.695
NAmerica,PWRCOAUSACA01,2,2049.0,5.695
NAmerica,PWRCOAUSACA01,1,2050.0,5.695
NAmerica,PWRCOAUSACA01,2,2050.0,5.695
NAmerica,PWRCOAUSAMN01,1,2019.0,4.511
NAmerica,PWRCOAUSAMN01,2,2019.0,4.511
NAmerica,PWRCOAUSAMN01,1,2020.0,4.511
NAmerica,PWRCOAUSAMN01,2,2020.0,4.511
NAmerica,PWRCOAUSAMN01,1,2021.0,4.511
NAmerica,PWRCOAUSAMN01,2,2021.0,4.511
NAmerica,PWRCOAUSAMN01,1,2022.0,4.511
NAmerica,PWRCOAUSAMN01,2,2022.0,4.511
NAmerica,PWRCOAUSAMN01,1,2023.0,4.511
NAmerica,PWRCOAUSAMN01,2,2023.0,4.511
NAmerica,PWRCOAUSAMN01,1,2024.0,4.511
NAmerica,PWRCOAUSAMN01,2,2024.0,4.511
NAmerica,PWRCOAUSAMN01,1,2025.0,4.511
NAmerica,PWRCOAUSAMN01,2,2025.0,4.511
NAmerica,PWRCOAUSAMN01,1,2026.0,4.511
NAmerica,PWRCOAUSAMN01,2,2026.0,4.511
NAmerica,PWRCOAUSAMN01,1,2027.0,4.511
NAmerica,PWRCOAUSAMN01,2,2027.0,4.511
NAmerica,PWRCOAUSAMN01,1,2028.0,4.511
NAmerica,PWRCOAUSAMN01,2,2028.0,4.511
NAmerica,PWRCOAUSAMN01,1,2029.0,4.511
NAmerica,PWRCOAUSAMN01,2,2029.0,4.511
NAmerica,PWRCOAUSAMN01,1,2030.0,4.511
NAmerica,PWRCOAUSAMN01,2,2030.0,4.511
NAmerica,PWRCOAUSAMN01,1,2031.0,4.511
NAmerica,PWRCOAUSAMN01,2,2031.0,4.511
NAmerica,PWRCOAUSAMN01,1,2032.0,4.511
NAmerica,PWRCOAUSAMN01,2,2032.0,4.511
NAmerica,PWRCOAUSAMN01,1,2033.0,4.511
NAmerica,PWRCOAUSAMN01,2,2033.0,4.511
NAmerica,PWRCOAUSAMN01,1,2034.0,4.511
NAmerica,PWRCOAUSAMN01,2,2034.0,4.511
NAmerica,PWRCOAUSAMN01,1,2035.0,4.511
NAmerica,PWRCOAUSAMN01,2,2035.0,4.511
NAmerica,PWRCOAUSAMN01,1,2036.0,4.511
NAmerica,PWRCOAUSAMN01,2,2036.0,4.511
NAmerica,PWRCOAUSAMN01,1,2037.0,4.511
NAmerica,PWRCOAUSAMN01,2,2037.0,4.511
NAmerica,PWRCOAUSAMN01,1,2038.0,4.511
NAmerica,PWRCOAUSAMN01,2,2038.0,4.511
NAmerica,PWRCOAUSAMN01,1,2039.0,4.511
NAmerica,PWRCOAUSAMN01,2,2039.0,4.511
NAmerica,PWRCOAUSAMN01,1,2040.0,4.511
NAmerica,PWRCOAUSAMN01,2,2040.0,4.511
NAmerica,PWRCOAUSAMN01,1,2041.0,4.511
NAmerica,PWRCOAUSAMN01,2,2041.0,4.511
NAmerica,PWRCOAUSAMN01,1,2042.0,4.511
NAmerica,PWRCOAUSAMN01,2,2042.0,4.511
NAmerica,PWRCOAUSAMN01,1,2043.0,4.511
NAmerica,PWRCOAUSAMN01,2,2043.0,4.511
NAmerica,PWRCOAUSAMN01,1,2044.0,4.511
NAmerica,PWRCOAUSAMN01,2,2044.0,4.511
NAmerica,PWRCOAUSAMN01,1,2045.0,4.511
NAmerica,PWRCOAUSAMN01,2,2045.0,4.511
NAmerica,PWRCOAUSAMN01,1,2046.0,4.511
NAmerica,PWRCOAUSAMN01,2,2046.0,4.511
NAmerica,PWRCOAUSAMN01,1,2047.0,4.511
NAmerica,PWRCOAUSAMN01,2,2047.0,4.511
NAmerica,PWRCOAUSAMN01,1,2048.0,4.511
NAmerica,PWRCOAUSAMN01,2,2048.0,4.511
NAmerica,PWRCOAUSAMN01,1,2049.0,4.511
NAmerica,PWRCOAUSAMN01,2,2049.0,4.511
NAmerica,PWRCOAUSAMN01,1,2050.0,4.511
NAmerica,PWRCOAUSAMN01,2,2050.0,4.511
NAmerica,PWRCOAUSASW01,1,2019.0,4.489
NAmerica,PWRCOAUSASW01,2,2019.0,4.489
NAmerica,PWRCOAUSASW01,1,2020.0,4.489
NAmerica,PWRCOAUSASW01,2,2020.0,4.489
NAmerica,PWRCOAUSASW01,1,2021.0,4.489
NAmerica,PWRCOAUSASW01,2,2021.0,4.489
NAmerica,PWRCOAUSASW01,1,2022.0,4.489
NAmerica,PWRCOAUSASW01,2,2022.0,4.489
NAmerica,PWRCOAUSASW01,1,2023.0,4.489
NAmerica,PWRCOAUSASW01,2,2023.0,4.489
NAmerica,PWRCOAUSASW01,1,2024.0,4.489
NAmerica,PWRCOAUSASW01,2,2024.0,4.489
NAmerica,PWRCOAUSASW01,1,2025.0,4.489
NAmerica,PWRCOAUSASW01,2,2025.0,4.489
NAmerica,PWRCOAUSASW01,1,2026.0,4.489
NAmerica,PWRCOAUSASW01,2,2026.0,4.489
NAmerica,PWRCOAUSASW01,1,2027.0,4.489
NAmerica,PWRCOAUSASW01,2,2027.0,4.489
NAmerica,PWRCOAUSASW01,1,2028.0,4.489
NAmerica,PWRCOAUSASW01,2,2028.0,4.489
NAmerica,PWRCOAUSASW01,1,2029.0,4.489
NAmerica,PWRCOAUSASW01,2,2029.0,4.489
NAmerica,PWRCOAUSASW01,1,2030.0,4.489
NAmerica,PWRCOAUSASW01,2,2030.0,4.489
NAmerica,PWRCOAUSASW01,1,2031.0,4.489
NAmerica,PWRCOAUSASW01,2,2031.0,4.489
NAmerica,PWRCOAUSASW01,1,2032.0,4.489
NAmerica,PWRCOAUSASW01,2,2032.0,4.489
NAmerica,PWRCOAUSASW01,1,2033.0,4.489
NAmerica,PWRCOAUSASW01,2,2033.0,4.489
NAmerica,PWRCOAUSASW01,1,2034.0,4.489
NAmerica,PWRCOAUSASW01,2,2034.0,4.489
NAmerica,PWRCOAUSASW01,1,2035.0,4.489
NAmerica,PWRCOAUSASW01,2,2035.0,4.489
NAmerica,PWRCOAUSASW01,1,2036.0,4.489
NAmerica,PWRCOAUSASW01,2,2036.0,4.489
NAmerica,PWRCOAUSASW01,1,2037.0,4.489
NAmerica,PWRCOAUSASW01,2,2037.0,4.489
NAmerica,PWRCOAUSASW01,1,2038.0,4.489
NAmerica,PWRCOAUSASW01,2,2038.0,4.489
NAmerica,PWRCOAUSASW01,1,2039.0,4.489
NAmerica,PWRCOAUSASW01,2,2039.0,4.489
NAmerica,PWRCOAUSASW01,1,2040.0,4.489
NAmerica,PWRCOAUSASW01,2,2040.0,4.489
NAmerica,PWRCOAUSASW01,1,2041.0,4.489
NAmerica,PWRCOAUSASW01,2,2041.0,4.489
NAmerica,PWRCOAUSASW01,1,2042.0,4.489
NAmerica,PWRCOAUSASW01,2,2042.0,4.489
NAmerica,PWRCOAUSASW01,1,2043.0,4.489
NAmerica,PWRCOAUSASW01,2,2043.0,4.489
NAmerica,PWRCOAUSASW01,1,2044.0,4.489
NAmerica,PWRCOAUSASW01,2,2044.0,4.489
NAmerica,PWRCOAUSASW01,1,2045.0,4.489
NAmerica,PWRCOAUSASW01,2,2045.0,4.489
NAmerica,PWRCOAUSASW01,1,2046.0,4.489
NAmerica,PWRCOAUSASW01,2,2046.0,4.489
NAmerica,PWRCOAUSASW01,1,2047.0,4.489
NAmerica,PWRCOAUSASW01,2,2047.0,4.489
NAmerica,PWRCOAUSASW01,1,2048.0,4.489
NAmerica,PWRCOAUSASW01,2,2048.0,4.489
NAmerica,PWRCOAUSASW01,1,2049.0,4.489
NAmerica,PWRCOAUSASW01,2,2049.0,4.489
NAmerica,PWRCOAUSASW01,1,2050.0,4.489
NAmerica,PWRCOAUSASW01,2,2050.0,4.489
NAmerica,PWRCOAUSACE01,1,2019.0,4.342
NAmerica,PWRCOAUSACE01,2,2019.0,4.342
NAmerica,PWRCOAUSACE01,1,2020.0,4.342
NAmerica,PWRCOAUSACE01,2,2020.0,4.342
NAmerica,PWRCOAUSACE01,1,2021.0,4.342
NAmerica,PWRCOAUSACE01,2,2021.0,4.342
NAmerica,PWRCOAUSACE01,1,2022.0,4.342
NAmerica,PWRCOAUSACE01,2,2022.0,4.342
NAmerica,PWRCOAUSACE01,1,2023.0,4.342
NAmerica,PWRCOAUSACE01,2,2023.0,4.342
NAmerica,PWRCOAUSACE01,1,2024.0,4.342
NAmerica,PWRCOAUSACE01,2,2024.0,4.342
NAmerica,PWRCOAUSACE01,1,2025.0,4.342
NAmerica,PWRCOAUSACE01,2,2025.0,4.342
NAmerica,PWRCOAUSACE01,1,2026.0,4.342
NAmerica,PWRCOAUSACE01,2,2026.0,4.342
NAmerica,PWRCOAUSACE01,1,2027.0,4.342
NAmerica,PWRCOAUSACE01,2,2027.0,4.342
NAmerica,PWRCOAUSACE01,1,2028.0,4.342
NAmerica,PWRCOAUSACE01,2,2028.0,4.342
NAmerica,PWRCOAUSACE01,1,2029.0,4.342
NAmerica,PWRCOAUSACE01,2,2029.0,4.342
NAmerica,PWRCOAUSACE01,1,2030.0,4.342
NAmerica,PWRCOAUSACE01,2,2030.0,4.342
NAmerica,PWRCOAUSACE01,1,2031.0,4.342
NAmerica,PWRCOAUSACE01,2,2031.0,4.342
NAmerica,PWRCOAUSACE01,1,2032.0,4.342
NAmerica,PWRCOAUSACE01,2,2032.0,4.342
NAmerica,PWRCOAUSACE01,1,2033.0,4.342
NAmerica,PWRCOAUSACE01,2,2033.0,4.342
NAmerica,PWRCOAUSACE01,1,2034.0,4.342
NAmerica,PWRCOAUSACE01,2,2034.0,4.342
NAmerica,PWRCOAUSACE01,1,2035.0,4.342
NAmerica,PWRCOAUSACE01,2,2035.0,4.342
NAmerica,PWRCOAUSACE01,1,2036.0,4.342
NAmerica,PWRCOAUSACE01,2,2036.0,4.342
NAmerica,PWRCOAUSACE01,1,2037.0,4.342
NAmerica,PWRCOAUSACE01,2,2037.0,4.342
NAmerica,PWRCOAUSACE01,1,2038.0,4.342
NAmerica,PWRCOAUSACE01,2,2038.0,4.342
NAmerica,PWRCOAUSACE01,1,2039.0,4.342
NAmerica,PWRCOAUSACE01,2,2039.0,4.342
NAmerica,PWRCOAUSACE01,1,2040.0,4.342
NAmerica,PWRCOAUSACE01,2,2040.0,4.342
NAmerica,PWRCOAUSACE01,1,2041.0,4.342
NAmerica,PWRCOAUSACE01,2,2041.0,4.342
NAmerica,PWRCOAUSACE01,1,2042.0,4.342
NAmerica,PWRCOAUSACE01,2,2042.0,4.342
NAmerica,PWRCOAUSACE01,1,2043.0,4.342
NAmerica,PWRCOAUSACE01,2,2043.0,4.342
NAmerica,PWRCOAUSACE01,1,2044.0,4.342
NAmerica,PWRCOAUSACE01,2,2044.0,4.342
NAmerica,PWRCOAUSACE01,1,2045.0,4.342
NAmerica,PWRCOAUSACE01,2,2045.0,4.342
NAmerica,PWRCOAUSACE01,1,2046.0,4.342
NAmerica,PWRCOAUSACE01,2,2046.0,4.342
NAmerica,PWRCOAUSACE01,1,2047.0,4.342
NAmerica,PWRCOAUSACE01,2,2047.0,4.342
NAmerica,PWRCOAUSACE01,1,2048.0,4.342
NAmerica,PWRCOAUSACE01,2,2048.0,4.342
NAmerica,PWRCOAUSACE01,1,2049.0,4.342
NAmerica,PWRCOAUSACE01,2,2049.0,4.342
NAmerica,PWRCOAUSACE01,1,2050.0,4.342
NAmerica,PWRCOAUSACE01,2,2050.0,4.342
NAmerica,PWRCOAUSATX01,1,2019.0,4.093
NAmerica,PWRCOAUSATX01,2,2019.0,4.093
NAmerica,PWRCOAUSATX01,1,2020.0,4.093
NAmerica,PWRCOAUSATX01,2,2020.0,4.093
NAmerica,PWRCOAUSATX01,1,2021.0,4.093
NAmerica,PWRCOAUSATX01,2,2021.0,4.093
NAmerica,PWRCOAUSATX01,1,2022.0,4.093
NAmerica,PWRCOAUSATX01,2,2022.0,4.093
NAmerica,PWRCOAUSATX01,1,2023.0,4.093
NAmerica,PWRCOAUSATX01,2,2023.0,4.093
NAmerica,PWRCOAUSATX01,1,2024.0,4.093
NAmerica,PWRCOAUSATX01,2,2024.0,4.093
NAmerica,PWRCOAUSATX01,1,2025.0,4.093
NAmerica,PWRCOAUSATX01,2,2025.0,4.093
NAmerica,PWRCOAUSATX01,1,2026.0,4.093
NAmerica,PWRCOAUSATX01,2,2026.0,4.093
NAmerica,PWRCOAUSATX01,1,2027.0,4.093
NAmerica,PWRCOAUSATX01,2,2027.0,4.093
NAmerica,PWRCOAUSATX01,1,2028.0,4.093
NAmerica,PWRCOAUSATX01,2,2028.0,4.093
NAmerica,PWRCOAUSATX01,1,2029.0,4.093
NAmerica,PWRCOAUSATX01,2,2029.0,4.093
NAmerica,PWRCOAUSATX01,1,2030.0,4.093
NAmerica,PWRCOAUSATX01,2,2030.0,4.093
NAmerica,PWRCOAUSATX01,1,2031.0,4.093
NAmerica,PWRCOAUSATX01,2,2031.0,4.093
NAmerica,PWRCOAUSATX01,1,2032.0,4.093
NAmerica,PWRCOAUSATX01,2,2032.0,4.093
NAmerica,PWRCOAUSATX01,1,2033.0,4.093
NAmerica,PWRCOAUSATX01,2,2033.0,4.093
NAmerica,PWRCOAUSATX01,1,2034.0,4.093
NAmerica,PWRCOAUSATX01,2,2034.0,4.093
